%%Longitude	Latitude	Strike1	Dip1	Rake1	Strike2	Dip2	Rake2	Depth	Magnitude	SH	FaultingType	Crustal	Clustered	Source	Year	Month	Day	Hour	Minute
-98.748	36.733	93.241	50.832	-124.6	21.997	60.375	-89.507	0	3	116.78	0.5	1	1	1	2016	7	9	21	21
-98.735	36.48	223.32	82.237	-167.16	0	0	0	0	3.4	87.002	1.5	1	1	1	2016	7	9	21	40
-98.737	36.48	213.45	79.359	162.59	25.452	75.323	137.17	0	2.8	259.27	1.5	1	1	1	2016	7	9	22	30
-97.243	35.804	214.65	70.946	-131.02	0	0	0	0	3.1	63.494	1	1	1	1	2016	7	9	23	34
-98.68	36.538	216.46	81.173	172.63	226.71	58.186	-135.36	0	2.6	262.14	1.5	1	1	1	2016	7	10	5	20
-98.792	36.452	91.596	15.758	-90.919	0	0	0	0	2.6	92.481	0.5	1	1	1	2016	7	10	9	59
-97.612	35.054	243.67	63.902	175.71	52.269	87.167	-147.66	0	2.7	106.7	1.5	1	1	1	2016	7	10	17	38
-97.187	35.977	7.7759	82.799	-166.87	0	0	0	0	3.1	231.43	1.5	1	1	1	2016	7	11	20	28
-97.281	36.22	60.813	68.749	-147.74	249.39	78.373	-155.92	0	2.6	277.73	1.5	1	1	1	2016	7	11	22	19
-97.609	35.058	52.852	73.64	-169.5	250.2	57.931	-160.09	0	2.8	97.061	1.5	1	0	1	2016	7	12	2	8
-96.979	35.491	82.69	81.311	-171.74	99.312	51.238	-122.64	0	2.7	127.1	1.5	1	0	1	2016	7	12	5	45
-97.222	35.855	205.86	84.232	165.84	0	0	0	0	2.7	250.83	1.5	1	1	1	2016	7	12	23	27
-98.67	36.54	205	81	150	300	60	10	3	2.99	255.91	1.5	1	1	1	2016	7	13	15	0
-98.676	36.541	222.17	79.5	-151.68	39.042	62.558	-164.54	0	3.5	81.621	1.5	1	1	1	2016	7	13	15	0
-98.242	36.843	32.022	73.139	-158.4	0	0	0	0	3	253.18	1.5	1	0	1	2016	7	13	18	4
-98.266	36.676	47.76	78.808	162.3	226.94	69.61	143.95	0	3.2	95.268	1.5	1	0	1	2016	7	13	21	19
-99.158	36.414	338.92	54.401	-79.352	201.25	28.315	-108.4	0	2.8	152.67	0.5	1	1	1	2016	7	13	21	35
-97.354	35.476	211.2	89.205	-155.84	22.372	56.789	-161.97	0	3.3	73.419	1.5	1	0	1	2016	7	14	5	52
-98.763	36.461	214.3	88.963	156.12	222.19	67.986	-149.65	0	2.9	256.95	1.5	1	1	1	2016	7	14	13	16
-97.233	35.959	202.72	80.468	-138.69	328.31	77.101	87.32	0	2.7	999	0	1	1	1	2016	7	14	19	7
-97.673	36.342	240.05	74.83	-151.44	283.72	53.62	-89.975	0	3	98.909	1.5	1	1	1	2016	7	15	0	0
-98.73	36.722	231.67	88.787	167.04	44.362	59.097	151.56	0	2.8	276.08	1.5	1	1	1	2016	7	15	6	39
-97.243	35.805	209.51	82.433	-146.01	26.097	41.943	-167.53	0	2.8	67.411	1.5	1	1	1	2016	7	15	6	41
-98.672	36.529	60.643	69.431	-171.97	247.01	70.449	-143.69	0	2.6	105.79	1.5	1	1	1	2016	7	15	7	11
-97.567	36.274	69.61	79.387	149.72	244.29	66.064	148.35	0	2.6	120.85	1.5	1	1	1	2016	7	15	8	11
-97.861	36.854	30.799	85.088	147.21	213.09	72.965	157.11	0	2.8	81.922	1.5	1	0	1	2016	7	15	11	58
-97.809	37.162	360	78	173	91.462	83.154	12.087	5.03	2.3	46.17	1.5	1	0	1	2016	7	15	14	34
-98.772	36.454	238.72	88.631	147.32	224.04	25.394	-160.03	0	2.6	999	0	1	1	1	2016	7	15	18	34
-97.348	35.914	56.973	81.464	-177.58	82.866	46.94	-125.63	0	3.1	102.09	1.5	1	1	1	2016	7	16	11	47
-97.325	36.883	248.94	43.313	-120.31	65.131	51.866	-126.55	0	2.9	271.98	0.5	1	0	1	2016	7	16	16	21
-97.564	36.276	236.87	88.272	162.31	202.05	42.464	128.22	0	2.6	280.76	1.5	1	1	1	2016	7	16	16	53
-97.064	36.123	283.74	31.952	-152.62	4.5458	15.229	-36.511	0	2.6	999	0	1	1	1	2016	7	16	19	42
-97.53	36.28	325	90	-10	55	80	-180	5	4.04	100.44	1.5	1	0	1	2016	7	17	4	17
-97.517	36.283	40.361	74.525	169.19	0	0	0	0	4.1	87.432	1.5	1	0	1	2016	7	17	4	17
-97.512	36.286	49.002	84.095	164.28	228.27	47.961	177.96	0	3.4	93.877	1.5	1	1	1	2016	7	17	4	22
-97.524	36.293	51.284	64.379	-170.57	234.09	68.198	-157.81	0	2.8	96.693	1.5	1	1	1	2016	7	17	6	26
-97.507	36.286	62.602	84.704	-132.58	0	0	0	0	3.2	999	0	1	1	1	2016	7	17	8	4
-98.54	36.805	94.899	55.768	-130.68	0	0	0	0	2.7	120.7	0.5	1	1	1	2016	7	17	9	17
-96.746	36.256	113.9	14.292	-130.66	41.255	27.041	-101.49	0	2.7	153.68	0.5	1	0	1	2016	7	17	18	47
-97.512	36.283	47.961	72.119	-162.75	222.06	58.577	-169.96	0	2.7	90.445	1.5	1	1	1	2016	7	17	19	6
-97.273	36.505	223.91	89.18	167.98	73.344	50.858	-119.74	0	2.6	268.37	1.5	1	0	1	2016	7	18	0	6
-97.517	36.024	276.26	41.766	-59.36	194.93	85.705	151.06	0	3	72.425	0.5	1	1	1	2016	7	18	18	54
-97.616	36.821	50.898	87.339	163.6	0	0	0	0	3.4	95.117	1.5	1	0	1	2016	7	19	0	39
-99.027	36.512	61.98	82.356	-135.28	227.46	61.272	169.25	0	2.8	999	0	1	1	1	2016	7	19	0	54
-97.513	36.285	46.542	77.843	174.13	75.646	38.963	-140.62	0	3.2	92.679	1.5	1	1	1	2016	7	19	16	12
-97.591	35.891	49.66	81.686	-147.04	100.91	62.153	-105.2	0	2.6	267.81	1.5	1	1	1	2016	7	20	0	32
-98.086	36.677	267.48	45.171	-148.88	220.01	82.9	-96.977	0	2.9	306.05	1	1	1	1	2016	7	20	15	9
-98.971	36.531	66.639	65.186	159.83	75.385	88.446	-142.98	0	2.8	294.91	1.5	1	1	1	2016	7	20	15	33
-97.306	36.057	50.729	67.344	-164.21	243.96	61.099	-168.39	0	2.9	93.846	1.5	1	1	1	2016	7	20	19	27
-97.679	36.701	66.998	76.778	169.38	249.66	67.193	-165.09	0	2.8	113.54	1.5	1	1	1	2016	7	21	12	19
-123.94	40.66	301	53	-135	180	55	-47	999	999	332.04	0.5	0	0	1	2016	7	21	999	999
-97.406	35.942	31.238	89.821	-160.02	242.09	31.799	-141.6	0	2.6	254.43	1.5	1	1	1	2016	7	22	9	1
-97.4	35.666	18.901	74.079	-165.54	14.17	67.138	136.2	0	2.6	62.128	1.5	1	1	1	2016	7	22	10	3
-97.548	36.79	159.64	75.856	-86.702	284.24	58.72	-104.32	0	3.1	338.83	0.5	1	1	1	2016	7	22	13	16
-97.96	37.003	57	86	-178	326.86	88.005	-4.0024	5.81	2.4	101.98	1.5	1	0	1	2016	7	22	19	45
-98.543	36.587	202.39	89.761	170.36	311.37	47.126	65.913	0	3.4	247	1.5	1	1	1	2016	7	22	22	21
-98.541	36.587	197.97	80.856	165.07	204.3	40.499	-163.82	0	2.9	243.57	1.5	1	1	1	2016	7	24	3	8
-97.098	36.128	199.13	70.983	-152.01	257.48	49.995	-61.083	0	3	57.924	1.5	1	1	1	2016	7	24	8	9
-97.097	36.13	193.96	76.632	-163.27	28.021	50.726	-128.77	0	2.6	56.618	1.5	1	1	1	2016	7	24	8	59
-97.517	36.023	216.44	67.087	-132.12	11.458	63.565	160.28	0	2.9	65.437	1	1	1	1	2016	7	24	18	27
-98.771	36.452	235.41	81.105	-175.36	0	0	0	0	3.1	280.3	1.5	1	1	1	2016	7	24	23	36
-97.91	36.939	259.57	34.29	-83.41	0	0	0	0	2.6	74.115	0.5	1	0	1	2016	7	25	5	41
-97.512	36.288	50.372	81.108	175.37	264.88	49.861	-121.36	0	2.6	95.989	1.5	1	1	1	2016	7	25	13	12
-97.154	35.657	14.905	82.534	178.42	0	0	0	0	2.6	60.241	1.5	1	0	1	2016	7	25	15	30
-98.771	36.453	232.7	75.35	-164.74	58.675	73.806	-141.61	0	2.8	95.717	1.5	1	1	1	2016	7	25	20	54
-98.772	36.451	45.4	88.401	-147.61	223.24	57.887	-159.05	0	2.7	999	0	1	1	1	2016	7	26	0	46
-96.802	35.781	263.87	58.407	-153.22	330.29	51.474	-61.936	0	2.7	303.25	1.5	1	0	1	2016	7	26	1	38
-98.752	36.469	206.35	71.011	167.75	0	0	0	0	2.6	72.423	1.5	1	1	1	2016	7	26	3	24
-97.565	36.274	48.226	74.83	177.45	229.01	52.307	-174.29	0	2.6	94.561	1.5	1	1	1	2016	7	26	17	46
-97.236	35.852	42.551	88.371	-161.96	231.5	63.06	-119.4	0	2.6	265.87	1.5	1	1	1	2016	7	27	15	36
-97.237	35.852	278.15	39.881	-47.321	0	0	0	0	2.7	62.865	0.5	1	1	1	2016	7	27	17	12
-98.261	36.689	43.39	76.389	162.4	0	0	0	0	2.7	90.969	1.5	1	0	1	2016	7	28	13	48
-97.57	36.22	205	90	180	295	90	0	5	3.46	70	1.5	1	1	1	2016	7	29	1	35
-97.576	36.216	36.664	88.106	178.81	0	0	0	0	3.7	81.694	1.5	1	1	1	2016	7	29	1	35
-96.886	36.444	48.387	85.982	-175.5	67.749	55.173	-130.75	0	2.8	273.21	1.5	1	0	1	2016	7	29	2	21
-97.574	36.215	198.26	85.656	154.05	0	0	0	0	2.6	247.15	1.5	1	1	1	2016	7	29	10	25
-97.601	36.247	13.84	84.718	-175.17	0	0	0	0	2.8	58.638	1.5	1	1	1	2016	7	30	7	29
-96.921	36.43	180.44	78.955	-161.67	16.595	45.449	-128.54	0	2.6	42.781	1.5	1	0	1	2016	7	30	14	49
-98.766	36.459	208.57	62.634	172.66	0	0	0	0	2.6	72.245	1.5	1	1	1	2016	7	31	1	46
-96.802	36.168	339.12	20.436	-120.86	212.47	77.259	-105.56	0	2.8	8.371	0.5	1	0	1	2016	7	31	6	40
-97.594	35.05	234.91	71.513	-131.74	38.547	59.177	-179.8	0	3.2	84.235	1	1	0	1	2016	7	31	17	26
-97.459	36.143	225.9	81.186	-173.56	0	0	0	0	2.7	270.56	1.5	1	1	1	2016	8	1	5	59
-98.763	36.752	256.76	65.248	-122.3	61.236	67.82	-152.18	0	2.6	271.59	0.5	1	1	1	2016	8	1	20	0
-97.411	36.177	272.65	27.342	-138.15	0	0	0	0	2.9	317.42	0.5	1	1	1	2016	8	3	4	25
-97.457	36.142	233.52	65.836	-136.61	43.24	69.267	171.73	0	2.7	84.849	1	1	1	1	2016	8	4	1	43
-97.149	35.725	240.5	81.454	151.91	0	0	0	0	2.6	290.7	1.5	1	0	1	2016	8	4	6	56
-96.932	35.581	237.47	76.245	171.29	54.266	79.309	127.41	0	2.6	284.06	1.5	1	0	1	2016	8	4	9	16
-98.751	36.468	239.17	86.517	-176.88	0	0	0	0	3.4	284.09	1.5	1	1	1	2016	8	5	0	13
-98.789	36.136	355.21	82.089	-176.04	179.84	67.597	-130.43	0	2.6	40.138	1.5	1	0	1	2016	8	5	3	26
-98.075	36.758	35.639	73.02	-150.08	211.29	60.902	-157.57	0	2.9	253.82	1.5	1	0	1	2016	8	5	6	54
-98.079	36.761	40.114	72.871	137.44	271.15	73.13	-80.482	0	2.6	97.586	2	1	0	1	2016	8	5	6	58
-98.074	36.76	14.349	84.95	-176.67	0	0	0	0	3	59.266	1.5	1	0	1	2016	8	5	6	59
-98.792	36.136	203.26	79.125	-176.44	205.12	69.194	-121.4	0	2.6	248.39	1.5	1	0	1	2016	8	5	8	14
-98.076	36.759	34.842	82.48	-153.81	210.91	62.639	-155.01	0	2.9	255.38	1.5	1	0	1	2016	8	5	10	4
-98.109	36.711	64.93	83.647	-163.06	240.76	73.822	-107.67	0	3.2	287.92	1.5	1	0	1	2016	8	5	13	43
-97.51	36.279	237.16	77.304	-167.24	73.198	53.835	-142.4	0	2.8	280.77	1.5	1	1	1	2016	8	5	20	27
-97.574	36.215	207.65	81.881	175.76	0	0	0	0	2.9	253.16	1.5	1	1	1	2016	8	5	22	1
-97.573	36.215	11.059	52.102	162.44	0	0	0	0	2.8	236.68	1.5	1	1	1	2016	8	5	22	1
-98.796	36.136	192.36	75.674	-158.13	194.93	59.899	162.55	0	2.9	53.538	1.5	1	0	1	2016	8	6	11	10
-98.497	36.488	40.495	86.621	-144.81	0	0	0	0	3.3	999	0	1	1	1	2016	8	7	1	45
-97.415	36.177	232.02	58.315	-154.14	0	0	0	0	3	271.82	1.5	1	1	1	2016	8	7	9	13
-97.391	35.592	64.17	68.471	-173.33	0	0	0	0	2.7	109.76	1.5	1	0	1	2016	8	7	23	35
-99.084	36.65	9.0015	62.245	-105.1	0	0	0	0	2.8	16.162	0.5	1	0	1	2016	8	8	9	6
-96.736	36.04	107.48	42.701	-55.539	55.94	41.265	-128.63	0	2.6	260.71	0.5	1	0	1	2016	8	8	17	17
-97.84	37.118	60	50	-151	310.39	68.199	-43.813	4.8	2	99.062	1	1	0	1	2016	8	9	7	8
-97.572	36.214	20.493	81.598	172.63	0	0	0	0	2.6	66.113	1.5	1	1	1	2016	8	9	8	56
-97.509	36.284	41.951	83.583	175.49	69.961	41.506	-139.11	0	3.1	87.297	1.5	1	1	1	2016	8	9	14	32
-130.27	50.084	196.1	34.13	-83	7.66	56.16	-94.72	10	4.68	10.297	0.5	1	0	1	2016	8	9	14	39
-97.575	36.211	28.565	78.848	-168.83	0	0	0	0	3.7	72.489	1.5	1	1	1	2016	8	9	21	46
-97.57	36.211	26.325	87.282	-151.56	59.839	48.115	-125.91	0	3.9	247.05	1.5	1	1	1	2016	8	9	21	46
-97.56	36.24	105	85	-10	196	80	-175	4	3.68	240.76	1.5	1	1	1	2016	8	9	21	46
-97.58	36.22	200	90	180	290	90	0	5	3.18	65	1.5	1	1	1	2016	8	9	21	54
-97.569	36.214	198.76	86.528	174.45	0	0	0	0	3.7	243.85	1.5	1	1	1	2016	8	9	21	54
-97.56	36.213	207.56	51.283	-133.82	8.087	85.629	177.84	0	3.2	238.53	0.5	1	1	1	2016	8	10	6	36
-97.19	35.68	335	90	-5	65	85	-180	4	3.6	110.11	1.5	1	0	1	2016	8	10	11	4
-97.182	35.662	70.982	84.203	173.67	84.458	45.266	-138.47	0	3.7	116.28	1.5	1	0	1	2016	8	10	11	4
-99.092	36.493	173.82	86.416	-170.87	38.353	36.807	-116.33	0	2.8	38.222	1.5	1	1	1	2016	8	10	11	43
-99.088	36.49	356.26	51.504	-109.04	298.44	64.166	-104.75	0	2.6	8.3808	0.5	1	1	1	2016	8	10	11	44
-98.127	36.734	269.82	30.476	-91.747	0	0	0	0	2.9	271.33	0.5	1	1	1	2016	8	10	12	20
-97.182	35.661	248.39	79.034	-172.97	0	0	0	0	3.5	293.03	1.5	1	0	1	2016	8	10	16	34
-98.772	36.46	56.876	54.909	-130.02	224.75	52.242	-131.7	0	2.6	82.642	0.5	1	1	1	2016	8	10	17	52
-122.82	39.38	237	73	-10	330	81	-163	999	999	192.64	1.5	0	0	1	2016	8	10	999	999
-98.541	36.805	88.523	56.847	-125.15	0	0	0	0	2.7	109.58	0.5	1	0	1	2016	8	11	6	30
-98.08	36.64	140	65	-30	244	63	-152	3	3.58	282.23	1.5	1	0	1	2016	8	12	5	27
-98.087	36.66	276.22	33.92	-112.25	0	0	0	0	3.9	294.97	0.5	1	0	1	2016	8	12	5	27
-98.77	36.455	236.89	81.368	-168.48	57.773	59.269	-135.66	0	2.9	100.78	1.5	1	1	1	2016	8	12	7	59
-97.357	36.416	29.018	87.641	-172.96	47.508	46.434	-147.26	0	3.1	253.68	1.5	1	1	1	2016	8	12	9	4
-97.358	36.416	28.805	80.554	-160.38	215.59	54.041	-156.39	0	2.7	250.93	1.5	1	1	1	2016	8	13	16	15
-99.084	36.651	29.312	58.988	-93.28	0	0	0	0	2.7	31.003	0.5	1	0	1	2016	8	14	0	11
-97.785	36.239	38.639	64.177	-136.38	47.522	23.205	-172.93	0	2.6	249.73	1	1	1	1	2016	8	14	0	34
-98.087	36.66	273.74	47.955	-117.88	225.4	74.6	-103.96	0	3.1	293.25	0.5	1	1	1	2016	8	14	3	22
-96.236	34.603	252.97	76.681	-89.397	28.607	85.951	148.48	0	2.6	72.831	0.5	1	0	1	2016	8	14	7	16
-97.623	36.817	50.42	89.357	156.56	0	0	0	0	3.5	93.086	1.5	1	0	1	2016	8	14	12	22
-97.786	36.243	21.828	59.388	-152.97	70.78	44.208	-84.077	0	2.9	61.032	1.5	1	1	1	2016	8	14	13	13
-97.358	36.417	30.235	83.727	-172.19	202.89	43.336	172.27	0	3.1	254.71	1.5	1	1	1	2016	8	15	11	12
-97.603	36.765	50.613	88.195	171.35	212.74	40.367	160.07	0	3	95.435	1.5	1	1	1	2016	8	15	12	16
-114.38	30.6	12	34	-98	202	56	-84	999	999	18.646	0.5	0	0	1	2016	8	15	999	999
-98.774	36.451	49.513	72.156	-142.58	0	0	0	0	2.9	264.42	1.5	1	1	1	2016	8	16	0	7
-97.16	35.66	110	90	-5	200	85	-180	4	3.27	245.11	1.5	1	1	1	2016	8	16	6	8
-97.153	35.657	11.132	83.96	163.21	10.14	50.184	-157.32	0	3.7	55.933	1.5	1	0	1	2016	8	16	6	8
-98.403	36.456	64.942	79.063	165.76	51.92	33.734	138.37	0	2.6	110.97	1.5	1	1	1	2016	8	16	11	59
-98.147	36.675	37.644	81.505	-169.42	219.86	66.517	-148.78	0	2.7	261.69	1.5	1	1	1	2016	8	16	12	35
-97.213	36.514	29.315	87.042	-172.18	214.21	83.408	-136.86	0	2.9	253.88	1.5	1	1	1	2016	8	16	16	29
-98.822	36.482	267.1	50.332	-57.535	0	0	0	0	2.8	64.996	0.5	1	1	1	2016	8	16	16	53
-97.214	36.514	295.06	44.02	-57.569	220.99	53.602	176.45	0	3.1	90.5	0.5	1	0	1	2016	8	16	17	48
-98.403	36.456	61.229	79.612	-177.21	47.046	48.436	125.27	0	2.6	106.41	1.5	1	1	1	2016	8	17	2	18
-98.45	36.24	125	80	-15	218	75	-170	5	3.27	261.83	1.5	1	0	1	2016	8	17	2	39
-98.445	36.248	35.601	71.598	-170.37	240.61	53.161	-128.57	0	3.6	80.148	1.5	1	0	1	2016	8	17	2	39
-97.079	35.678	53.844	84.308	171.96	0	0	0	0	3.9	99.105	1.5	1	0	1	2016	8	17	13	34
-97.11	35.69	140	85	-10	231	80	-175	4	3.87	275.76	1.5	1	0	1	2016	8	17	13	34
-97.09	35.671	235.83	75.12	-131.29	238.69	85.388	169.72	0	2.8	85.476	1	1	1	1	2016	8	17	13	47
-97.077	35.672	234.35	77.253	-132.48	254.1	28.29	-163.81	0	2.6	999	0	1	1	1	2016	8	17	13	52
-97.076	35.676	68.861	86.242	-159.37	269.14	44.174	-123.91	0	2.6	291.37	1.5	1	1	1	2016	8	17	14	29
-97.566	36.272	54.077	79.667	-178.83	0	0	0	0	2.9	99.432	1.5	1	1	1	2016	8	17	18	37
-97.09	35.671	236.64	75.151	-129.28	272.94	30.818	-146.76	0	2.8	999	0	1	1	1	2016	8	17	19	55
-97.087	35.671	238.64	85.083	172.44	260.15	35.404	-158.49	0	2.6	283.82	1.5	1	1	1	2016	8	18	7	6
-97.715	36.373	19.089	61.569	162.02	0	0	0	0	2.9	246.27	1.5	1	1	1	2016	8	18	17	13
-97.688	36.26	35.75	71.179	172.47	0	0	0	0	2.7	83.381	1.5	1	1	1	2016	8	18	23	5
-98.959	36.536	241.41	88.055	-163.34	244.1	51.79	157.51	0	3.2	104.92	1.5	1	1	1	2016	8	20	2	32
-98.962	36.535	58.785	69.836	-173.93	245.56	78.756	-139.5	0	2.6	104.34	1.5	1	1	1	2016	8	20	2	34
-97.094	35.669	230.79	87.61	-171.36	51.036	76.099	-136.6	0	2.7	95.307	1.5	1	1	1	2016	8	20	13	47
-97.496	36.177	28.491	79.74	-159.62	0	0	0	0	2.7	250.36	1.5	1	1	1	2016	8	21	4	49
-98.743	36.475	52.04	87.618	175.21	244.31	57.417	-127.26	0	2.7	97.064	1.5	1	1	1	2016	8	21	15	58
-77.196	41.736	135	55	-15	999	999	999	7.8	2.46	90.05	1.5	1	0	1	2016	8	22	6	15
-98.04	37.087	234	73	-174	142.24	84.263	-17.088	6.69	2.7	279.22	1.5	1	0	1	2016	8	22	8	21
-98.806	36.446	30.664	71.221	-154.89	224.38	45.026	-130.91	0	2.8	250.55	1.5	1	1	1	2016	8	22	10	8
-97.566	36.274	51.862	76.306	169.7	253.3	57.605	-144.64	0	2.7	98.498	1.5	1	1	1	2016	8	22	20	35
-104.91	36.98	5	45	-90	185	45	-90	3	3.75	5	0.5	1	0	1	2016	8	23	16	56
-97.843	37.031	191	74	160	286.73	70.806	16.969	6.46	2.3	239.32	1.5	1	0	1	2016	8	24	6	41
-96.752	36.071	250.22	88.863	144.77	74.743	72.468	163.82	0	3.3	999	0	1	0	1	2016	8	24	10	8
-97.844	37.032	198	84	158	290.42	68.127	6.4674	6.36	2.1	242.14	1.5	1	0	1	2016	8	24	12	38
-97.256	36.18	50.643	82.047	173.22	219.29	49.438	150.78	0	2.7	96.195	1.5	1	1	1	2016	8	25	19	28
-98.015	36.869	217.81	70.196	-165.24	0	0	0	0	2.9	261.08	1.5	1	1	1	2016	8	26	11	58
-97.257	35.493	86.821	53.919	-136.85	264.64	58.024	-145.08	0	2.6	118.96	0.5	1	1	1	2016	8	27	4	38
-97.72	36.38	205	90	180	295	90	0	3	3.45	70	1.5	1	1	1	2016	8	27	8	16
-97.723	36.374	22.245	79.361	-170.08	0	0	0	0	3.7	66.398	1.5	1	1	1	2016	8	27	8	16
-110.31	43.23	348	66	-123	225	40	-40	14	4.79	2.7961	0.5	1	0	1	2016	8	27	20	47
-97.575	36.214	36.789	85.424	179.86	0	0	0	0	3.6	81.886	1.5	1	1	1	2016	8	29	17	53
-97.566	36.215	200.28	68.246	168.53	0	0	0	0	3	65.925	1.5	1	1	1	2016	8	29	17	55
-97.202	35.977	36.313	82.33	176.19	0	0	0	0	3.1	81.765	1.5	1	0	1	2016	8	30	4	3
-97.785	36.244	269.89	47.892	-69.056	0	0	0	0	2.8	75.493	0.5	1	1	1	2016	8	30	4	40
-97.91	36.938	268.05	28.858	-69.158	0	0	0	0	3	69.612	0.5	1	0	1	2016	8	30	8	24
-97.908	36.938	279.64	34.889	-75.825	0	0	0	0	2.6	87.94	0.5	1	0	1	2016	8	30	8	27
-97.709	36.65	231.89	84.839	-169.68	59.192	40.913	-171.38	0	3.1	96.08	1.5	1	1	1	2016	8	30	18	56
-97.708	36.65	64.13	84.977	-173.9	245.98	76.201	-133.49	0	2.6	288.81	1.5	1	1	1	2016	8	30	19	7
-97.88	36.527	226.96	82.851	-177.58	0	0	0	0	3.3	272.01	1.5	1	1	1	2016	8	31	3	24
-97.431	36.351	216.59	88.576	-178.89	0	0	0	0	2.6	261.58	1.5	1	1	1	2016	8	31	4	39
-97.624	36.813	200.34	81.896	173.65	44.128	55.685	-138.19	0	2.7	245.91	1.5	1	1	1	2016	8	31	7	7
-97.511	36.285	49.35	70.982	-178.49	229.31	57.937	179.56	0	2.6	95.688	1.5	1	1	1	2016	8	31	7	56
-97.531	37.057	246	78	151	342.57	61.692	13.66	5.94	2	296.97	1.5	1	0	1	2016	9	1	3	0
-98.603	36.485	55.931	75.946	-164.67	0	0	0	0	3.2	278.93	1.5	1	1	1	2016	9	1	6	25
-96.9	36.437	235.05	89.355	141.67	72.612	51.368	-159.22	0	3	999	0	1	0	1	2016	9	1	11	46
-98.599	36.484	49.544	83.123	175.56	0	0	0	0	2.8	94.933	1.5	1	1	1	2016	9	1	11	58
-97.91	36.937	221.96	35.327	-133.89	0	0	0	0	2.7	260.09	0.5	1	1	1	2016	9	2	1	40
-97.175	36.464	210.41	62.927	-167.13	261.17	39.357	-85.805	0	2.6	254.92	1.5	1	0	1	2016	9	2	22	42
-97.697	36.852	226.37	88.511	173	219.1	47.867	-174.66	0	3.4	271.26	1.5	1	1	1	2016	9	3	1	45
-97.151	35.657	17.336	86.234	165.33	218.31	57.171	-121.44	0	3.4	61.93	1.5	1	1	1	2016	9	3	2	39
-97.349	36.181	222.99	43.147	-110.47	0	0	0	0	2.6	238.22	0.5	1	1	1	2016	9	3	5	4
-96.92	36.43	195	90	180	285	90	0	8	5.55	60	1.5	1	0	1	2016	9	3	12	2
-96.929	36.426	22.425	77.719	-169.45	183.28	54.054	160.09	0	5.5	66.482	1.5	1	0	1	2016	9	3	12	2
-96.898	36.409	88.737	88.219	-54.395	221.21	86.564	160.68	0	2.6	999	0	1	1	1	2016	9	3	12	14
-96.851	36.418	33.736	64.649	-148.1	197.26	57.282	168.77	0	2.6	250.66	1.5	1	1	1	2016	9	3	12	18
-96.855	36.418	199.24	78.36	-145.82	21.381	56.988	-151.68	0	2.7	56.371	1.5	1	1	1	2016	9	3	12	21
-96.855	36.415	174.51	84.329	-177.83	14.35	52.459	-126.13	0	2.6	219.53	1.5	1	1	1	2016	9	3	12	32
-96.881	36.419	265.9	41.021	-107.11	199.65	47.795	-97.216	0	2.7	278.98	0.5	1	1	1	2016	9	3	12	39
-96.901	36.414	53.518	41.09	-49.384	0	0	0	0	2.6	200.64	0.5	1	1	1	2016	9	3	12	57
-96.913	36.423	3.6876	74.177	-160.05	0	0	0	0	3.7	225.38	1.5	1	0	1	2016	9	3	12	58
-96.911	36.421	192.74	54.216	-133.07	0	0	0	0	2.7	221.41	0.5	1	1	1	2016	9	3	13	2
-96.905	36.423	78.034	39.453	-69.556	0	0	0	0	2.6	241.98	0.5	1	1	1	2016	9	3	13	6
-97.777	37.217	234	81	-158	140.38	68.285	-9.6939	7.61	2.2	95.546	1.5	1	0	1	2016	9	3	13	53
-97.625	36.814	199.35	77.169	161.57	53.203	54.497	-118.01	0	2.7	247.12	1.5	1	1	1	2016	9	3	14	2
-96.868	36.411	355.37	87.866	173.93	19.881	45.084	-118.33	0	2.6	40.342	1.5	1	1	1	2016	9	3	14	5
-96.901	36.427	38.127	88.466	-173.62	192.04	37.695	147.29	0	2.6	262.87	1.5	1	1	1	2016	9	3	14	35
-96.86	36.413	11.796	81.324	-165.33	12.238	71.857	140.26	0	3.4	235.09	1.5	1	0	1	2016	9	3	14	47
-96.862	36.411	184.06	80.994	-151.99	8.1536	57.55	-145.05	0	2.6	43.82	1.5	1	1	1	2016	9	3	14	56
-96.858	36.413	8.4109	79.35	-161.93	8.88	82.443	141.05	0	2.9	230.84	1.5	1	1	1	2016	9	3	15	25
-96.885	36.419	11.096	77.192	-160.76	9.9914	52.548	149.32	0	3.4	233.11	1.5	1	0	1	2016	9	3	15	31
-96.936	36.426	219.83	64.966	-147.84	40.979	59.619	-138.61	0	2.9	76.645	1.5	1	1	1	2016	9	3	15	53
-96.88	36.449	223.67	86.635	-177.6	50.202	75.495	-128.7	0	2.6	268.63	1.5	1	1	1	2016	9	3	17	36
-97.776	37.217	238	76	-145	138.39	56.183	-16.929	7.56	2.1	94.45	1.5	1	0	1	2016	9	3	17	43
-96.935	36.435	23.751	63.771	166.97	191.12	73.621	135.08	0	2.7	249.4	1.5	1	1	1	2016	9	3	19	2
-96.957	36.281	357.94	70.667	-172.8	187.4	73.156	-156.17	0	2.7	43.144	1.5	1	1	1	2016	9	3	19	5
-96.966	36.316	88.159	76.259	179.13	252.55	61.015	137.71	0	2.8	134.09	1.5	1	1	1	2016	9	3	20	35
-96.973	36.312	53.126	88.669	144.58	289.47	53.649	-70.949	0	3	999	0	1	0	1	2016	9	3	20	50
